split,tournament,player,fj_id,tm_id,dob,team_id,team_name,position,age,value_before,value_before_12m,value_after,wc_goals,wc_matches,wc_starts,wc_subs,prior_wc,target_logratio,target_pct,log_vb,value_trend_1y,pos_DEF,pos_FWD,pos_GK,pos_MID
train,WC-2022,sergio rochet,P-00232,264014.0,1993-03-23,T-84,Uruguay,GK,29.661875427789184,4000000.0,2000000.0,3500000.0,0.0,3.0,3.0,0.0,0,-0.13353139262452263,-12.5,15.201804919084164,0.6931469305600391,False,False,True,False
train,WC-2022,agustin canobbio,P-24667,457533.0,1998-10-01,T-84,Uruguay,MID,24.136892539356605,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,manuel ugarte,P-94091,476701.0,2001-04-11,T-84,Uruguay,MID,21.609856262833677,18000000.0,6000000.0,25000000.0,0.0,0.0,0.0,0.0,0,0.32850406697203605,38.888888888888886,16.70588231586044,1.0986121775570108,False,False,False,True
train,WC-2022,jose luis rodriguez,P-55597,430339.0,1997-03-14,T-84,Uruguay,DEF,25.686516084873375,,,,0.0,0.0,0.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,wayne hennessey,P-46457,45494.0,1987-01-24,T-85,Wales,GK,35.82203969883641,500000.0,1000000.0,400000.0,0.0,2.0,2.0,0.0,0,-0.2231435513142097,-19.999999999999996,13.122363377404328,-0.6931461805614453,False,False,True,False
train,WC-2022,chris gunter,P-92343,43853.0,1989-07-21,T-85,Wales,DEF,33.333333333333336,300000.0,800000.0,200000.0,0.0,0.0,0.0,0.0,0,-0.40546510810816444,-33.333333333333336,12.611537753638338,-0.9808271696831673,True,False,False,False
train,WC-2022,neco williams,P-87190,503680.0,2001-04-13,T-85,Wales,DEF,21.60438056125941,18000000.0,8000000.0,20000000.0,0.0,3.0,3.0,0.0,0,0.10536051565782635,11.111111111111116,16.70588231586044,0.8109301467718906,True,False,False,False
train,WC-2022,ben davies,P-41198,192765.0,1993-04-24,T-85,Wales,DEF,29.574264202600958,20000000.0,16000000.0,15000000.0,0.0,3.0,3.0,0.0,0,-0.2876820724517809,-25.0,16.811242831518264,0.22314353881421042,True,False,False,False
train,WC-2022,chris mepham,P-74888,480987.0,1997-11-05,T-85,Wales,DEF,25.0403832991102,6000000.0,6000000.0,8000000.0,0.0,3.0,3.0,0.0,0,0.28768207245178085,33.33333333333333,15.60727002719233,0.0,True,False,False,False
train,WC-2022,joe rodon,P-38105,297212.0,1997-10-22,T-85,Wales,DEF,25.078713210130047,9000000.0,10000000.0,8000000.0,0.0,3.0,3.0,0.0,0,-0.11778303565638351,-11.111111111111116,16.012735135300492,-0.1053605045467164,True,False,False,False
train,WC-2022,joe allen,P-92761,51452.0,1990-03-14,T-85,Wales,MID,32.68720054757016,1000000.0,2000000.0,900000.0,0.0,2.0,1.0,1.0,0,-0.10536051565782628,-9.999999999999998,13.815510557964274,-0.6931466805603202,False,False,False,True
train,WC-2022,harry wilson,P-94779,279455.0,1997-03-22,T-85,Wales,MID,25.66461327857632,17000000.0,17000000.0,13000000.0,0.0,3.0,2.0,1.0,0,-0.2682639865946794,-23.529411764705888,16.64872390202049,0.0,False,False,False,True
train,WC-2022,brennan johnson,P-57098,470607.0,2001-05-23,T-85,Wales,FWD,21.49486652977413,20000000.0,400000.0,30000000.0,0.0,3.0,0.0,3.0,0,0.4054651081081644,50.0,16.811242831518264,3.91202055543127,False,True,False,False
train,WC-2022,aaron ramsey,P-86951,50057.0,1990-12-26,T-85,Wales,MID,31.901437371663246,3000000.0,10000000.0,2500000.0,0.0,3.0,3.0,0.0,0,-0.1823215567939546,-16.666666666666664,14.914122846632385,-1.2039725709926532,False,False,False,True
train,WC-2022,gareth bale,P-63927,39381.0,1989-07-16,T-85,Wales,FWD,33.347022587268995,2000000.0,10000000.0,,1.0,3.0,3.0,0.0,0,,,14.508657738524219,-1.6094375124342204,False,True,False,False
train,WC-2022,danny ward,P-31718,203026.0,1993-06-22,T-85,Wales,GK,29.412731006160165,8000000.0,6000000.0,6000000.0,0.0,2.0,1.0,1.0,0,-0.2876820724517809,-25.0,15.89495209964411,0.2876820307851204,False,False,True,False
train,WC-2022,kieffer moore,P-10657,275590.0,1992-08-08,T-85,Wales,FWD,30.28336755646817,4000000.0,5000000.0,4000000.0,0.0,3.0,2.0,1.0,0,0.0,0.0,15.201804919084164,-0.22314350131422098,False,True,False,False
train,WC-2022,connor roberts,P-56503,214666.0,1995-09-23,T-85,Wales,DEF,27.159479808350444,6000000.0,4500000.0,8000000.0,0.0,3.0,2.0,1.0,0,0.28768207245178085,33.33333333333333,15.60727002719233,0.2876820168962362,True,False,False,False
train,WC-2022,ethan ampadu,P-50398,392771.0,2000-09-14,T-85,Wales,DEF,22.182067077344286,9000000.0,15000000.0,9000000.0,0.0,3.0,3.0,0.0,0,0.0,0.0,16.012735135300492,-0.5108255793215503,True,False,False,False
train,WC-2022,joe morrell,P-69082,,1997-01-03,T-85,Wales,MID,25.87816563997262,,,,0.0,2.0,0.0,2.0,0,,,,0.0,False,False,False,True
train,WC-2022,tom lockyer,P-34567,207742.0,1994-12-03,T-85,Wales,DEF,27.964407939767284,2000000.0,1200000.0,3000000.0,0.0,0.0,0.0,0.0,0,0.4054651081081644,50.0,14.508657738524219,0.5108252904328796,True,False,False,False
train,WC-2022,jonny williams,P-56664,,1993-10-09,T-85,Wales,MID,29.114305270362767,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,False,False,True
train,WC-2022,mark harris,P-37173,344012.0,1998-12-29,T-85,Wales,FWD,23.89322381930185,,,,0.0,0.0,0.0,0.0,0,,,,0.0,False,True,False,False
train,WC-2022,daniel james,P-74707,319301.0,1997-11-10,T-85,Wales,FWD,25.026694045174537,16000000.0,18000000.0,13000000.0,0.0,3.0,2.0,1.0,0,-0.2076393647782445,-18.75,16.588099280204055,-0.1177830287119394,False,True,False,False
train,WC-2022,adam davies,P-92482,121254.0,1992-07-17,T-85,Wales,GK,30.34360027378508,500000.0,700000.0,500000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.122363377404328,-0.3364716651936211,False,False,True,False
train,WC-2022,sorba thomas,P-20564,475416.0,1999-01-25,T-85,Wales,MID,23.81930184804928,5000000.0,250000.0,6000000.0,0.0,1.0,0.0,1.0,0,0.1823215567939546,19.999999999999996,15.424948470398375,2.995728473561971,False,False,False,True
train,WC-2022,dylan levitt,P-24982,496652.0,2000-11-17,T-85,Wales,MID,22.00684462696783,850000.0,650000.0,800000.0,0.0,0.0,0.0,0.0,0,-0.060624621816434854,-5.882352941176472,13.652991628466498,0.26826362460422043,False,False,False,True
train,WC-2022,ben cabango,P-02030,496659.0,2000-05-30,T-85,Wales,DEF,22.47501711156742,,,,0.0,0.0,0.0,0.0,0,,,,0.0,True,False,False,False
train,WC-2022,rubin colwill,P-07137,626474.0,2002-04-27,T-85,Wales,MID,20.566735112936346,,,,0.0,1.0,0.0,1.0,0,,,,0.0,False,False,False,True
train,WC-2022,matthew smith,P-84269,365877.0,1999-11-22,T-85,Wales,MID,22.99520876112252,600000.0,1000000.0,400000.0,0.0,0.0,0.0,0.0,0,-0.40546510810816444,-33.333333333333336,13.304684934198283,-0.5108249571002129,False,False,False,True
predict,WC-2026,melvin feycal mastil,,,2000-02-19,,Algeria,GK,26.308008213552363,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,aissa mandi,,80293.0,1991-10-22,,Algeria,DEF,34.63655030800821,,,,,,,,1,,,,0.0,True,False,False,False
predict,WC-2026,achraf abada,,949929.0,1999-06-15,,Algeria,DEF,26.989733059548254,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,mohamed amine tougai,,592396.0,2000-01-22,,Algeria,DEF,26.38466803559206,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,zineddine belaid,,625142.0,1999-03-20,,Algeria,DEF,27.227926078028748,1200000.0,1000000.0,,,,,,0,,,13.997832114758229,0.18232139012744064,True,False,False,False
predict,WC-2026,ramiz larbi zerrouki,,416660.0,1998-05-26,,Algeria,MID,28.043805612594113,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,riyad karim mahrez,,171424.0,1991-02-21,,Algeria,FWD,35.30184804928131,,,,,,,,1,,,,0.0,False,True,False,False
predict,WC-2026,houssem eddine chaabane aouar,,395693.0,1998-06-30,,Algeria,MID,27.94798083504449,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,amine ferid ghouiri,,,2000-02-16,,Algeria,FWD,26.316221765913756,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,fares chaibi,,855015.0,2002-11-28,,Algeria,MID,23.534565366187543,15000000.0,9000000.0,,,,,,0,,,16.523560759066484,0.5108255793215501,False,False,False,True
predict,WC-2026,anis hadj moussa,,917911.0,2002-02-11,,Algeria,FWD,24.32854209445585,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,ahmed nadhir benbouali,,,2000-04-17,,Algeria,FWD,26.1492128678987,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,jaouen djimmy hadjam,,750903.0,2003-03-26,,Algeria,DEF,23.211498973305954,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,hicham boudaoui,,560593.0,1999-09-23,,Algeria,MID,26.715947980835043,12000000.0,15000000.0,,,,,,0,,,16.300417207752275,-0.2231435346475443,False,False,False,True
predict,WC-2026,rayan ait nouri,,578391.0,2001-06-06,,Algeria,DEF,25.013004791238878,40000000.0,35000000.0,,,,,,0,,,17.50439001207821,0.13353138905309425,True,False,False,False
predict,WC-2026,oussama benbot,,437982.0,1994-10-11,,Algeria,GK,31.665982203969882,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,ra belghali,,864306.0,2002-06-07,,Algeria,DEF,24.01095140314853,7000000.0,1200000.0,,,,,,0,,,15.761420707019587,1.7635879017855052,True,False,False,False
predict,WC-2026,mohammed elamine amoura,,,2000-05-09,,Algeria,FWD,26.088980150581794,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,nabil bentaleb,,245537.0,1994-11-24,,Algeria,MID,31.54551676933607,5000000.0,6000000.0,,,,,,1,,,15.424948470398375,-0.18232152346062744,False,False,False,True
predict,WC-2026,adil boulbina,,748443.0,2003-05-02,,Algeria,FWD,23.110198494182068,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,amir selmane rami bensebaini,,,1995-04-16,,Algeria,DEF,31.15400410677618,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,ibrahim maza,,905011.0,2005-11-24,,Algeria,MID,20.54483230663929,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,luca zinedine zidane,,283489.0,1998-05-13,,Algeria,GK,28.079397672826833,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,yassine m e g titraoui,,,2003-08-26,,Algeria,MID,22.792607802874745,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,fares ghedjemis,,888738.0,2002-09-06,,Algeria,FWD,23.761806981519506,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,samir sophian chergui,,668167.0,1999-02-06,,Algeria,DEF,27.342915811088297,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,juan agustin musso,,242359.0,1994-05-06,,Argentina,GK,32.09856262833676,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,leonardo julian balerdi rosa,,,1999-01-26,,Argentina,DEF,27.37303216974675,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,nicolas alejandro tagliafico,,131225.0,1992-08-31,,Argentina,DEF,33.776865160848736,,,,,,,,2,,,,0.0,True,False,False,False
predict,WC-2026,gonzalo ariel montiel,,402733.0,1997-01-01,,Argentina,DEF,29.440109514031484,4500000.0,5000000.0,,,,,,1,,,15.319587954740548,-0.10536049343560876,True,False,False,False
predict,WC-2026,leandro daniel paredes,,166237.0,1994-06-29,,Argentina,MID,31.95071868583162,5000000.0,5000000.0,,,,,,1,,,15.424948470398375,0.0,False,False,False,True
predict,WC-2026,lisandro martinez,,480762.0,1998-01-18,,Argentina,DEF,28.39425051334702,,50000000.0,,,,,,1,,,,0.0,True,False,False,False
predict,WC-2026,rodrigo javier de paul,,255901.0,1994-05-24,,Argentina,MID,32.049281314168375,15000000.0,25000000.0,,,,,,1,,,16.523560759066484,-0.5108255970993254,False,False,False,True
predict,WC-2026,valentin barco,,849410.0,2004-07-23,,Argentina,MID,21.883641341546884,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,julian alvarez,,576024.0,2000-01-31,,Argentina,FWD,26.360027378507873,100000000.0,100000000.0,,,,,,1,,,18.420680743952367,0.0,False,True,False,False
predict,WC-2026,lionel andres messi,,28003.0,1987-06-24,,Argentina,FWD,38.965092402464066,,,,,,,,3,,,,0.0,False,True,False,False
predict,WC-2026,giovani lo celso,,348795.0,1996-04-09,,Argentina,MID,30.171115674195757,,,,,,,,1,,,,0.0,False,False,False,True
predict,WC-2026,geronimo rulli,,229604.0,1992-05-20,,Argentina,GK,34.05886379192334,9000000.0,8000000.0,,,,,,1,,,16.012735135300492,0.11778302176749628,False,False,True,False
predict,WC-2026,cristian gabriel romero,,355915.0,1998-04-27,,Argentina,DEF,28.123203285420946,60000000.0,50000000.0,,,,,,1,,,17.909855120186375,0.18232155346062134,True,False,False,False
predict,WC-2026,exequiel alejandro palacios,,401578.0,1998-10-05,,Argentina,MID,27.682409308692677,30000000.0,40000000.0,,,,,,1,,,17.216707939626428,-0.2876820641184478,False,False,False,True
predict,WC-2026,nicolas ivan gonzalez,,,1998-04-06,,Argentina,MID,28.18069815195072,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,thiago ezequiel almada,,576028.0,2001-04-26,,Argentina,FWD,25.125256673511295,20000000.0,25000000.0,,,,,,1,,,16.811242831518264,-0.22314354131421016,False,True,False,False
predict,WC-2026,giuliano simeone,,742201.0,2002-12-18,,Argentina,FWD,23.479808350444902,40000000.0,35000000.0,,,,,,0,,,17.50439001207821,0.13353138905309425,False,True,False,False
predict,WC-2026,nicolas paz martinez,,,2004-09-08,,Argentina,FWD,21.754962354551676,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,nicolas hernan gonzalo otamendi,,54781.0,1988-02-12,,Argentina,DEF,38.327173169062284,1000000.0,1000000.0,,,,,,2,,,13.815510557964274,0.0,True,False,False,False
predict,WC-2026,alexis mac allister,,534033.0,1998-12-24,,Argentina,MID,27.463381245722108,85000000.0,100000000.0,,,,,,1,,,18.258161814454592,-0.16251892773306903,False,False,False,True
predict,WC-2026,jose manuel alberto lopez,,844797.0,2000-12-06,,Argentina,FWD,25.51129363449692,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,lautaro javier martinez,,406625.0,1997-08-22,,Argentina,FWD,28.802190280629706,85000000.0,95000000.0,,,,,,1,,,18.258161814454592,-0.1112256338718343,False,True,False,False
predict,WC-2026,damian emiliano martinez,,,1992-09-02,,Argentina,GK,33.77138945927447,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,enzo jeremias fernandez,,648195.0,2001-01-17,,Argentina,MID,25.39630390143737,85000000.0,75000000.0,,,,,,1,,,18.258161814454592,0.1251631413853786,False,False,False,True
predict,WC-2026,facundo axel medina,,474800.0,1999-05-28,,Argentina,DEF,27.039014373716633,20000000.0,25000000.0,,,,,,0,,,16.811242831518264,-0.22314354131421016,True,False,False,False
predict,WC-2026,nahuel molina lucero,,,1998-04-06,,Argentina,DEF,28.18069815195072,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,mathew david ryan,,128969.0,1992-04-08,,Australia,GK,34.17385352498289,2000000.0,2500000.0,,,,,,3,,,14.508657738524219,-0.22314345131425473,False,False,True,False
predict,WC-2026,milos degenek,,187353.0,1994-04-28,,Australia,DEF,32.120465434633815,,,,,,,,2,,,,0.0,True,False,False,False
predict,WC-2026,alessandro circati,,867137.0,2003-10-10,,Australia,DEF,22.6694045174538,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,jacob michael italiano,,545810.0,2001-07-30,,Australia,DEF,24.865160848733744,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,jordan jacob bos,,855731.0,2002-10-29,,Australia,DEF,23.616700889801507,5000000.0,2700000.0,,,,,,0,,,15.424948470398375,0.6161859690534952,True,False,False,False
predict,WC-2026,jason kato geria,,185175.0,1993-05-10,,Australia,DEF,33.086926762491444,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,mathew allan leckie,,126214.0,1991-02-04,,Australia,FWD,35.34839151266256,,,,,,,,3,,,,0.0,False,True,False,False
predict,WC-2026,connor isaac metcalfe,,522223.0,1999-11-05,,Australia,MID,26.598220396988363,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,mohamed a toure,,742770.0,2004-03-26,,Australia,FWD,22.209445585215605,1700000.0,700000.0,,,,,,0,,,14.346138809026444,0.8873023546656158,False,True,False,False
predict,WC-2026,ajdin hrustic,,265625.0,1996-07-05,,Australia,FWD,29.932922655715263,,,,,,,,1,,,,0.0,False,True,False,False
predict,WC-2026,awer bul mabil,,255729.0,1995-09-15,,Australia,FWD,30.7378507871321,,,,,,,,1,,,,0.0,False,True,False,False
predict,WC-2026,paul david izzo,,181921.0,1995-01-06,,Australia,GK,31.42778918548939,600000.0,500000.0,,,,,,0,,,13.304684934198283,0.1823212234612324,False,False,True,False
predict,WC-2026,aiden connor o neill,,385918.0,1998-07-04,,Australia,MID,27.93702943189596,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,cameron peter devlin,,,1998-06-07,,Australia,MID,28.01095140314853,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,kai clifton trewin,,691326.0,2001-05-18,,Australia,DEF,25.065023956194388,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,aziz behich,,136834.0,1990-12-16,,Australia,DEF,35.48528405201917,,,,,,,,2,,,,0.0,True,False,False,False
predict,WC-2026,nestory irankunda,,956920.0,2006-02-09,,Australia,FWD,20.334017796030118,6000000.0,4000000.0,,,,,,0,,,15.60727002719233,0.40546502477484836,False,True,False,False
predict,WC-2026,patrick thomas beach,,983578.0,2003-08-06,,Australia,GK,22.847364818617386,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,harry james souttar,,298091.0,1998-10-22,,Australia,DEF,27.63586584531143,6000000.0,6000000.0,,,,,,1,,,15.60727002719233,0.0,True,False,False,False
predict,WC-2026,cristian volpato,,746891.0,2003-11-15,,Australia,FWD,22.570841889117045,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,cameron robert burgess,,255788.0,1995-10-21,,Australia,DEF,30.639288158795345,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,jackson alexander irvine,,192557.0,1993-03-07,,Australia,MID,33.2621492128679,,,,,,,,2,,,,0.0,False,False,False,True
predict,WC-2026,nishan matthew velupillay,,888140.0,2001-05-07,,Australia,FWD,25.09514031485284,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,paul michael junior okon engstler,,1064377.0,2005-01-24,,Australia,MID,21.377138945927445,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,lucas herrington,,1279984.0,2007-09-05,,Australia,DEF,18.765229295003422,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,tete owen yengi,,849429.0,2000-11-28,,Australia,FWD,25.533196440793976,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,alexander schlager,,186374.0,1996-02-01,,Austria,GK,30.357289527720738,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,david leopold affengruber,,452483.0,2001-03-19,,Austria,DEF,25.229295003422312,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,kevin danso,,263236.0,1998-09-19,,Austria,DEF,27.72621492128679,22000000.0,25000000.0,,,,,,0,,,16.90655301132259,-0.12783336605533963,True,False,False,False
predict,WC-2026,xaver schlager,,223979.0,1997-09-28,,Austria,MID,28.700889801505816,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,stefan posch,,223974.0,1997-05-14,,Austria,DEF,29.075975359342916,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,nicolas seiwald,,404950.0,2001-05-04,,Austria,MID,25.10335386721424,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,marko arnautovic,,41384.0,1989-04-19,,Austria,FWD,37.14442162902122,2500000.0,3500000.0,,,,,,0,,,14.73180128983843,-0.33647212233553775,False,True,False,False
predict,WC-2026,david alaba,,59016.0,1992-06-24,,Austria,DEF,33.96303901437371,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,marcel sabitzer,,106987.0,1994-03-17,,Austria,MID,32.23545516769336,7000000.0,8000000.0,,,,,,0,,,15.761420707019587,-0.13353137476738214,False,False,False,True
predict,WC-2026,florian grillitsch,,195736.0,1995-08-07,,Austria,MID,30.844626967830255,2000000.0,2000000.0,,,,,,0,,,14.508657738524219,0.0,False,False,False,True
predict,WC-2026,michael gregoritsch,,120205.0,1994-04-18,,Austria,FWD,32.14784394250513,1500000.0,3000000.0,,,,,,0,,,14.22097566607244,-0.6931468472267788,False,True,False,False
predict,WC-2026,florian wiegele,,393999.0,2001-03-21,,Austria,GK,25.22381930184805,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,patrick pentz,,223972.0,1997-01-02,,Austria,GK,29.437371663244353,2200000.0,3000000.0,,,,,,0,,,14.603967918328545,-0.3101548070917661,False,False,True,False
predict,WC-2026,sasa kalajdzic,,369567.0,1997-07-07,,Austria,FWD,28.928131416837783,2000000.0,4000000.0,,,,,,0,,,14.508657738524219,-0.6931469305600392,False,True,False,False
predict,WC-2026,philipp lienhart,,225657.0,1996-07-11,,Austria,DEF,29.916495550992472,12000000.0,12000000.0,,,,,,0,,,16.300417207752275,0.0,True,False,False,False
predict,WC-2026,phillip mwene,,127573.0,1994-01-29,,Austria,DEF,32.36413415468857,1500000.0,1800000.0,,,,,,0,,,14.22097566607244,-0.18232144568291145,True,False,False,False
predict,WC-2026,carney chibueze chukwuemeka,,659459.0,2003-10-20,,Austria,MID,22.642026009582477,25000000.0,18000000.0,,,,,,0,,,17.034386382832476,0.3285040514164813,False,False,False,True
predict,WC-2026,romano schmid,,346853.0,2000-01-27,,Austria,MID,26.3709787816564,17000000.0,17000000.0,,,,,,0,,,16.64872390202049,0.0,False,False,False,True
predict,WC-2026,christoph baumgartner,,324278.0,1999-08-01,,Austria,MID,26.861054072553046,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,konrad laimer,,223967.0,1997-05-27,,Austria,MID,29.0403832991102,32000000.0,25000000.0,,,,,,0,,,17.281246460764002,0.2468600691815261,False,False,False,True
predict,WC-2026,patrick wimmer,,533295.0,2001-05-30,,Austria,FWD,25.032169746748803,15000000.0,15000000.0,,,,,,0,,,16.523560759066484,0.0,False,True,False,False
predict,WC-2026,alexander prass,,434116.0,2001-05-26,,Austria,MID,25.04312114989733,5000000.0,5000000.0,,,,,,0,,,15.424948470398375,0.0,False,False,False,True
predict,WC-2026,marco friedl,,156990.0,1998-03-16,,Austria,DEF,28.238193018480494,12000000.0,12000000.0,,,,,,0,,,16.300417207752275,0.0,True,False,False,False
predict,WC-2026,paul wanner,,900909.0,2005-12-23,,Austria,MID,20.465434633812457,14000000.0,18000000.0,,,,,,0,,,16.454567887579532,-0.25131441240789115,False,False,False,True
predict,WC-2026,michael svoboda,,438961.0,1998-10-15,,Austria,DEF,27.655030800821354,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,alessandro andre schopf,,118397.0,1994-02-07,,Austria,MID,32.33949349760438,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,thibaut nicolas m courtois,,108390.0,1992-05-11,,Belgium,GK,34.08350444900753,,,,,,,,3,,,,0.0,False,False,True,False
predict,WC-2026,zeno koen debast,,548193.0,2003-10-24,,Belgium,DEF,22.63107460643395,30000000.0,30000000.0,,,,,,1,,,17.216707939626428,0.0,True,False,False,False
predict,WC-2026,arthur nicolas r theate,,368891.0,2000-05-25,,Belgium,DEF,26.04517453798768,24000000.0,24000000.0,,,,,,1,,,16.99356438831222,0.0,True,False,False,False
predict,WC-2026,brandon erik mechele,,236168.0,1993-01-28,,Belgium,DEF,33.36618754277892,3000000.0,3500000.0,,,,,,0,,,14.914122846632385,-0.15415063220822547,True,False,False,False
predict,WC-2026,maxim peter m de cuyper,,429915.0,2000-12-22,,Belgium,DEF,25.467488021902806,22000000.0,16000000.0,,,,,,0,,,16.90655301132259,0.31845371407308093,True,False,False,False
predict,WC-2026,axel laurent a witsel,,35047.0,1989-01-12,,Belgium,MID,37.40999315537303,1400000.0,2000000.0,,,,,,3,,,14.151982794585487,-0.3566747296531482,False,False,False,True
predict,WC-2026,kevin de bruyne,,88755.0,1991-06-28,,Belgium,MID,34.954140999315534,15000000.0,20000000.0,,,,,,3,,,16.523560759066484,-0.28768205578511524,False,False,False,True
predict,WC-2026,youri marion a tielemans,,249565.0,1997-05-07,,Belgium,MID,29.09514031485284,35000000.0,38000000.0,,,,,,2,,,17.37085861945369,-0.082238095981333,False,False,False,True
predict,WC-2026,romelu lukaku bolingoli,,,1993-05-13,,Belgium,FWD,33.07871321013005,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,leandro trossard,,144028.0,1994-12-04,,Belgium,FWD,31.51813826146475,20000000.0,22000000.0,,,,,,1,,,16.811242831518264,-0.09531017525887056,False,True,False,False
predict,WC-2026,jeremy baffour doku,,486049.0,2002-05-27,,Belgium,FWD,24.041067761806982,65000000.0,50000000.0,,,,,,1,,,17.98989782785991,0.2623642598521066,False,True,False,False
predict,WC-2026,senne lammens,,503883.0,2002-07-07,,Belgium,GK,23.928815879534564,25000000.0,7500000.0,,,,,,0,,,17.034386382832476,1.2039727109926108,False,False,True,False
predict,WC-2026,mike louis penders,,834397.0,2005-07-31,,Belgium,GK,20.862422997946613,,,,,,,,0,,,,0.0,False,False,True,False
predict,WC-2026,dodi lukebakio ngandoli,,,1997-09-24,,Belgium,FWD,28.711841204654345,,,,,,,,0,,,,0.0,False,True,False,False
predict,WC-2026,thomas andre a meunier,,100986.0,1991-09-12,,Belgium,DEF,34.7460643394935,1800000.0,2000000.0,,,,,,2,,,14.403297222866392,-0.10536046010230012,True,False,False,False
predict,WC-2026,koni de winter,,490384.0,2002-06-12,,Belgium,DEF,23.99726214921287,,,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,charles marc s de ketelaere,,435772.0,2001-03-10,,Belgium,FWD,25.253935660506503,,,,,,,,1,,,,0.0,False,True,False,False
predict,WC-2026,joaquin ronny seys,,981196.0,2005-03-28,,Belgium,DEF,21.204654346338124,,600000.0,,,,,,0,,,,0.0,True,False,False,False
predict,WC-2026,diego manuel j da silva moreira,,655006.0,2004-08-06,,Belgium,MID,21.845311430527037,18000000.0,18000000.0,,,,,,0,,,16.70588231586044,0.0,False,False,False,True
predict,WC-2026,hans vanaken,,137576.0,1992-08-24,,Belgium,MID,33.79603011635866,6000000.0,7000000.0,,,,,,1,,,15.60727002719233,-0.1541506560177382,False,False,False,True
predict,WC-2026,timothy castagne,,262226.0,1995-12-05,,Belgium,DEF,30.5160848733744,10000000.0,13000000.0,,,,,,1,,,16.11809565095832,-0.2623642413905701,True,False,False,False
predict,WC-2026,alexis jesse m saelemaekers,,381950.0,1999-06-27,,Belgium,MID,26.95687885010267,,,,,,,,0,,,,0.0,False,False,False,True
predict,WC-2026,nicolas thierry y raskin,,422763.0,2001-02-23,,Belgium,MID,25.295003422313485,,,,,,,,0,,,,0.0,False,False,False,True
